"Rank","Folder","LoadBalancer","Language","Framework","Database","SuccessCount","ErrorCount","Link"
"365","hfurlan-java-transacao-particionada","nginx","java","unknown","postgresql","61380","0","https://github.com/zanfranceschi/rinha-de-backend-2024-q1/tree/main/participantes/hfurlan-java-transacao-particionada"
"366","andre-e-gustavo","nginx","rust","actix","postgres","61380","0","https://github.com/zanfranceschi/rinha-de-backend-2024-q1/tree/main/participantes/andre-e-gustavo"
"367","lazaronixon","custom","ruby_on_rails","unknown","sqlite","61380","0","https://github.com/zanfranceschi/rinha-de-backend-2024-q1/tree/main/participantes/lazaronixon"
"368","mateuxlucax-dart","nginx","dart","unknown","postgres","61380","0","https://github.com/zanfranceschi/rinha-de-backend-2024-q1/tree/main/participantes/mateuxlucax-dart"
"369","4emcos-golang","nginx","Go","unknown","postgres","61380","0","https://github.com/zanfranceschi/rinha-de-backend-2024-q1/tree/main/participantes/4emcos-golang"
"370","quarkusclub","nginx","Java","Quarkus","Postgresql","61380","0","https://github.com/zanfranceschi/rinha-de-backend-2024-q1/tree/main/participantes/quarkusclub"
"371","rust-cassiogangrel","nginx","rust","unknown","postgres","61380","0","https://github.com/zanfranceschi/rinha-de-backend-2024-q1/tree/main/participantes/rust-cassiogangrel"
"372","edimarlnx","haproxy","go","unknown","postgres","61380","0","https://github.com/zanfranceschi/rinha-de-backend-2024-q1/tree/main/participantes/edimarlnx"
"373","diogoviana","nginx","ruby","sinatra","SQLite","61380","0","https://github.com/zanfranceschi/rinha-de-backend-2024-q1/tree/main/participantes/diogoviana"
"374","adrianog3","nginx","java","unknown","postgres","61380","0","https://github.com/zanfranceschi/rinha-de-backend-2024-q1/tree/main/participantes/adrianog3"
"375","pedroter7","haproxy",".NET","ASP.NET","MariaDb","61380","0","https://github.com/zanfranceschi/rinha-de-backend-2024-q1/tree/main/participantes/pedroter7"
"376","luan-javalin","custom","java","unknown","postgres","61380","0","https://github.com/zanfranceschi/rinha-de-backend-2024-q1/tree/main/participantes/luan-javalin"
"377","zelnatal","nginx","rust","unknown","postgres","61380","0","https://github.com/zanfranceschi/rinha-de-backend-2024-q1/tree/main/participantes/zelnatal"
"378","rof20004","nginx","go","unknown","postgres","61380","0","https://github.com/zanfranceschi/rinha-de-backend-2024-q1/tree/main/participantes/rof20004"
"379","lobomfz-rust","nginx","rust","unknown","postgres","61380","0","https://github.com/zanfranceschi/rinha-de-backend-2024-q1/tree/main/participantes/lobomfz-rust"
"380","4emcos-nodejs","nginx","NodeJs","unknown","postgres","61380","0","https://github.com/zanfranceschi/rinha-de-backend-2024-q1/tree/main/participantes/4emcos-nodejs"
"381","adriano-moreira","nginx","Java/Kotlin","unknown","Postgresql","61380","0","https://github.com/zanfranceschi/rinha-de-backend-2024-q1/tree/main/participantes/adriano-moreira"
"382","lucassperez-go-crebito","nginx","go","unknown","postgres","61380","0","https://github.com/zanfranceschi/rinha-de-backend-2024-q1/tree/main/participantes/lucassperez-go-crebito"
"383","lukaskj-ts","nginx","typescript","unknown","postgres","61380","0","https://github.com/zanfranceschi/rinha-de-backend-2024-q1/tree/main/participantes/lukaskj-ts"
"384","vitornorberto","nginx","java","spring_boot","postgres","61380","0","https://github.com/zanfranceschi/rinha-de-backend-2024-q1/tree/main/participantes/vitornorberto"
"385","cleitinif","haproxy","golang","unknown","postgres","61380","0","https://github.com/zanfranceschi/rinha-de-backend-2024-q1/tree/main/participantes/cleitinif"
"386","viniville-spring-webmvc","nginx","java","Spring_Boot_3_-_Web_MVC","postgres","61380","0","https://github.com/zanfranceschi/rinha-de-backend-2024-q1/tree/main/participantes/viniville-spring-webmvc"
"387","breno5g","nginx","go","unknown","postgres","61380","0","https://github.com/zanfranceschi/rinha-de-backend-2024-q1/tree/main/participantes/breno5g"
"388","marciotoshio","nginx","ruby","rack","postgres","61380","0","https://github.com/zanfranceschi/rinha-de-backend-2024-q1/tree/main/participantes/marciotoshio"
"389","paulo-paes","nginx","NodeJS","unknown","PostgreSQL","61380","0","https://github.com/zanfranceschi/rinha-de-backend-2024-q1/tree/main/participantes/paulo-paes"
"390","krymancer","","","","","61380","0","https://github.com/zanfranceschi/rinha-de-backend-2024-q1/tree/main/participantes/krymancer"
"391","java-cassiogangrel","custom","unknown","aspnet","postgres","61380","0","https://github.com/zanfranceschi/rinha-de-backend-2024-q1/tree/main/participantes/java-cassiogangrel"
"392","alexmarquesfa-kotlin","nginx","kotlin","unknown","postgres","61380","0","https://github.com/zanfranceschi/rinha-de-backend-2024-q1/tree/main/participantes/alexmarquesfa-kotlin"
"393","gateixeira","nginx","golang","unknown","postgres","61380","0","https://github.com/zanfranceschi/rinha-de-backend-2024-q1/tree/main/participantes/gateixeira"
"394","ddanielvaz-cpp-qt","custom","cpp","unknown","PostgreSQL","61380","0","https://github.com/zanfranceschi/rinha-de-backend-2024-q1/tree/main/participantes/ddanielvaz-cpp-qt"
"395","cleverton-rocha","nginx","typescript","unknown","postgresql","61380","0","https://github.com/zanfranceschi/rinha-de-backend-2024-q1/tree/main/participantes/cleverton-rocha"
"396","tortuga","custom","ruby","unknown","postgres","61380","0","https://github.com/zanfranceschi/rinha-de-backend-2024-q1/tree/main/participantes/tortuga"
"397","erickcestari","nginx","rust","ntex","postgres","61380","0","https://github.com/zanfranceschi/rinha-de-backend-2024-q1/tree/main/participantes/erickcestari"
"398","agostinho","nginx","ruby","unknown","postgresql","61380","0","https://github.com/zanfranceschi/rinha-de-backend-2024-q1/tree/main/participantes/agostinho"
"399","gldmelo-cs-py-hibrid","nginx","C#","unknown","postgres","61380","0","https://github.com/zanfranceschi/rinha-de-backend-2024-q1/tree/main/participantes/gldmelo-cs-py-hibrid"
"400","ddanielvaz","nginx","rust","warp","postgresql","61380","0","https://github.com/zanfranceschi/rinha-de-backend-2024-q1/tree/main/participantes/ddanielvaz"
"401","mal_golang","nginx","golang","unknown","postgresql","61380","0","https://github.com/zanfranceschi/rinha-de-backend-2024-q1/tree/main/participantes/mal_golang"
"402","isaquealves","custom","python","fastapi","postgresql","61380","0","https://github.com/zanfranceschi/rinha-de-backend-2024-q1/tree/main/participantes/isaquealves"
"403","matheusleal","nginx","Node.Js","unknown","postgres","61380","0","https://github.com/zanfranceschi/rinha-de-backend-2024-q1/tree/main/participantes/matheusleal"
"404","rwillians-elixir","custom","elixir","unknown","postgresql","61380","0","https://github.com/zanfranceschi/rinha-de-backend-2024-q1/tree/main/participantes/rwillians-elixir"
"405","tsugami","nginx","golang","gin","postgresql","61380","0","https://github.com/zanfranceschi/rinha-de-backend-2024-q1/tree/main/participantes/tsugami"
"406","lucas-hsm","custom","rust","unknown","postgres","61380","0","https://github.com/zanfranceschi/rinha-de-backend-2024-q1/tree/main/participantes/lucas-hsm"
"407","lipe1994_dotnet","nginx","csharp","aspnet","postgres","61380","0","https://github.com/zanfranceschi/rinha-de-backend-2024-q1/tree/main/participantes/lipe1994_dotnet"
"408","garodrigues","nginx","python","fastapi","postgres","61380","0","https://github.com/zanfranceschi/rinha-de-backend-2024-q1/tree/main/participantes/garodrigues"
"409","lucaswilliameufrasio","nginx","golang","unknown","postgres","61380","0","https://github.com/zanfranceschi/rinha-de-backend-2024-q1/tree/main/participantes/lucaswilliameufrasio"
"410","eddcp-nodejs","nginx","nodejs","fastify","postgres","61380","0","https://github.com/zanfranceschi/rinha-de-backend-2024-q1/tree/main/participantes/eddcp-nodejs"
"411","bine-php-laravel","nginx","php","unknown","postgres","61380","0","https://github.com/zanfranceschi/rinha-de-backend-2024-q1/tree/main/participantes/bine-php-laravel"
"412","mikaelsouza","nginx","rust","axum","PostgreSQL","61380","0","https://github.com/zanfranceschi/rinha-de-backend-2024-q1/tree/main/participantes/mikaelsouza"
"413","daniloraisi","traefik","go","unknown","postgres","61380","0","https://github.com/zanfranceschi/rinha-de-backend-2024-q1/tree/main/participantes/daniloraisi"
"414","marcoagpegoraro","nginx","vlang","unknown","postgres","61380","0","https://github.com/zanfranceschi/rinha-de-backend-2024-q1/tree/main/participantes/marcoagpegoraro"
"415","cleverson-flask","nginx","Python","unknown","postgres","61380","0","https://github.com/zanfranceschi/rinha-de-backend-2024-q1/tree/main/participantes/cleverson-flask"
"416","gui9394","nginx","java","unknown","postgres","61380","0","https://github.com/zanfranceschi/rinha-de-backend-2024-q1/tree/main/participantes/gui9394"
"417","acerola","nginx","ruby","unknown","postgresql","61380","0","https://github.com/zanfranceschi/rinha-de-backend-2024-q1/tree/main/participantes/acerola"
"418","filipemacedo","custom","typescript","unknown","postgres","61380","0","https://github.com/zanfranceschi/rinha-de-backend-2024-q1/tree/main/participantes/filipemacedo"
"419","kauan-calasans","nginx","elixir","phoenix","postgresql","61380","0","https://github.com/zanfranceschi/rinha-de-backend-2024-q1/tree/main/participantes/kauan-calasans"
"420","carijo-slim","nginx","node.js","unknown","postgres","61380","0","https://github.com/zanfranceschi/rinha-de-backend-2024-q1/tree/main/participantes/carijo-slim"
"421","tonycarvalho1994","nginx","GoLang","unknown","PostgreSQL","61380","0","https://github.com/zanfranceschi/rinha-de-backend-2024-q1/tree/main/participantes/tonycarvalho1994"
"422","direisc","nginx","node","unknown","postgres","61380","0","https://github.com/zanfranceschi/rinha-de-backend-2024-q1/tree/main/participantes/direisc"
"423","andersonef","nginx","Node","unknown","postgres","61380","0","https://github.com/zanfranceschi/rinha-de-backend-2024-q1/tree/main/participantes/andersonef"
